Id,Actual,Predicted,Error,AbsError,PercentError,AbsPercentError,PriceRange
881,131000,134931.3391564474,3931.339156447386,3931.339156447386,3.0010222568300655,3.0010222568300655,$100-150k
1007,84000,99549.34334446958,15549.343344469584,15549.343344469584,18.51112302913046,18.51112302913046,<$100k
845,200500,190818.6215147538,-9681.378485246212,9681.378485246212,-4.828617698377164,4.828617698377164,$200-250k
269,201000,222094.72121213563,21094.721212135628,21094.721212135628,10.494886175191855,10.494886175191855,$200-250k
669,194700,185816.0714683233,-8883.928531676705,8883.928531676705,-4.562880601785673,4.562880601785673,$150-200k
1348,105000,113600.2052221463,8600.205222146295,8600.205222146295,8.190671640139328,8.190671640139328,$100-150k
950,199900,192304.9988517039,-7595.001148296113,7595.001148296113,-3.799400274285199,3.799400274285199,$150-200k
62,140000,151835.93752886,11835.937528859999,11835.937528859999,8.454241092042857,8.454241092042857,$100-150k
333,82000,91729.78534920636,9729.785349206359,9729.785349206359,11.865591889276047,11.865591889276047,<$100k
1205,142500,158883.69781084673,16383.69781084673,16383.69781084673,11.497331797085424,11.497331797085424,$100-150k
811,100000,102694.50023809516,2694.500238095163,2694.500238095163,2.694500238095163,2.694500238095163,<$100k
569,369900,322509.07765909075,-47390.92234090925,47390.92234090925,-12.811820043500743,12.811820043500743,>$300k
1158,174000,178043.10755391253,4043.1075539125304,4043.1075539125304,2.323625030984213,2.323625030984213,$150-200k
540,141000,143366.23666005288,2366.2366600528767,2366.2366600528767,1.6781820284062956,1.6781820284062956,$100-150k
925,133900,130285.69818015317,-3614.3018198468344,3614.3018198468344,-2.6992545331193685,2.6992545331193685,$100-150k
1332,127000,134876.17865873012,7876.178658730118,7876.178658730118,6.201715479315053,6.201715479315053,$100-150k
1155,195000,187218.9052479683,-7781.094752031699,7781.094752031699,-3.9903050010418966,3.9903050010418966,$150-200k
92,133900,187741.60348148143,53841.603481481434,53841.603481481434,40.21030879871653,40.21030879871653,$100-150k
728,98000,103536.18251851854,5536.182518518544,5536.182518518544,5.6491658352230045,5.6491658352230045,<$100k
797,225000,197042.64672482223,-27957.353275177768,27957.353275177768,-12.425490344523451,12.425490344523451,$200-250k
965,173900,179860.40207521134,5960.402075211343,5960.402075211343,3.427488254865637,3.427488254865637,$150-200k
880,250000,211317.1236675021,-38682.87633249789,38682.87633249789,-15.473150532999158,15.473150532999158,$200-250k
